entity_type,entity_id,entity_name,season,mu,sigma
driver,817,,3,0.3531084656715393,0.08818219602108002
driver,818,,3,-0.11182031035423279,0.22255046665668488
driver,819,,3,-0.14182423055171967,0.33027660846710205
driver,820,,3,-0.6556351184844971,0.1952880322933197
driver,821,,3,-0.26772087812423706,0.14126411080360413
driver,822,,3,0.6799081563949585,0.07724598795175552
driver,823,,3,-0.4424530267715454,0.2871588170528412
driver,824,,3,-0.6589190363883972,0.20896480977535248
driver,825,,3,0.48781877756118774,0.11262280493974686
driver,826,,3,0.33508336544036865,0.10337740182876587
driver,827,,3,-0.040207214653491974,0.31820181012153625
driver,828,,3,-0.09275244921445847,0.11360060423612595
driver,829,,3,-0.3708900511264801,0.21504409611225128
driver,830,,3,0.5487048029899597,0.0897279605269432
driver,831,,3,0.3829728960990906,0.16343146562576294
driver,832,,3,0.5969000458717346,0.08180906623601913
driver,833,,3,0.01768995076417923,0.24712276458740234
driver,834,,3,0.24581822752952576,0.2310551255941391
driver,835,,3,-0.13883987069129944,0.1519254595041275
driver,836,,3,-0.25610506534576416,0.1884516179561615
driver,837,,3,-0.9605724215507507,0.21559888124465942
driver,838,,3,0.29448795318603516,0.17244580388069153
driver,839,,3,0.1836569756269455,0.09273475408554077
driver,840,,3,-0.12727704644203186,0.08172062039375305
driver,841,,3,0.0026685278862714767,0.11892956495285034
driver,842,,3,0.2600269019603729,0.09269154071807861
driver,843,,3,-0.2072012573480606,0.1757744550704956
driver,844,,3,0.22368168830871582,0.09207233786582947
driver,845,,3,-0.3820536732673645,0.19712954759597778
driver,846,,3,0.4296962320804596,0.1036389172077179
driver,847,,3,-0.003865618258714676,0.10954756289720535
driver,848,,3,0.21649473905563354,0.10681133717298508
driver,849,,3,-0.20266400277614594,0.13750165700912476
driver,850,,3,-0.5747601389884949,0.28051045536994934
driver,851,,3,0.17071497440338135,0.27065062522888184
driver,852,,3,0.03070330247282982,0.1313989758491516
driver,853,,3,-0.3041874170303345,0.19364705681800842
driver,854,,3,0.10814303904771805,0.14070990681648254
driver,855,,3,-0.11219006776809692,0.11906271427869797
driver,856,,3,-0.2700102627277374,0.22795121371746063
driver,857,,3,0.30476853251457214,0.15317204594612122
driver,858,,3,-0.24022053182125092,0.1873064488172531
driver,859,,3,0.2722662687301636,0.22281169891357422
driver,860,,3,0.353864848613739,0.25440290570259094
driver,861,,3,0.24191172420978546,0.23780666291713715
driver,862,,3,0.04547157883644104,0.25343063473701477
constructor,1,,3,0.1749851405620575,0.06808286905288696
constructor,3,,3,0.39910566806793213,0.06302990019321442
constructor,4,,3,-0.12467052042484283,0.09382591396570206
constructor,5,,3,0.043698713183403015,0.0631476417183876
constructor,6,,3,0.6265353560447693,0.07030937075614929
constructor,9,,3,0.7315723896026611,0.06426169723272324
constructor,10,,3,0.2729501724243164,0.05795056000351906
constructor,15,,3,-0.2577211856842041,0.0714762806892395
constructor,131,,3,1.6554700136184692,0.06819654256105423
constructor,164,,3,-0.8425945043563843,0.1261778175830841
constructor,166,,3,-0.52188640832901,0.1492263823747635
constructor,205,,3,-0.4662519097328186,0.16672614216804504
constructor,206,,3,-0.46395343542099,0.1304330974817276
constructor,207,,3,-1.1578190326690674,0.1027224212884903
constructor,208,,3,0.10230603814125061,0.12405569106340408
constructor,209,,3,-0.5407897233963013,0.0923835039138794
constructor,210,,3,0.36906325817108154,0.09450036287307739
driver,1,,4,0.9106125831604004,0.09221161901950836
