entity_type,entity_id,entity_name,season,mu,sigma
driver,818,,2,0.044170014560222626,0.18493017554283142
driver,819,,2,-0.30132821202278137,0.22283585369586945
driver,820,,2,-0.8659447431564331,0.17006134986877441
driver,821,,2,-0.21627169847488403,0.14707572758197784
driver,822,,2,0.24540814757347107,0.0765812024474144
driver,823,,2,-0.6967142820358276,0.19782380759716034
driver,824,,2,-0.8519541025161743,0.1800559163093567
driver,825,,2,0.3796674609184265,0.10257142037153244
driver,826,,2,0.42225372791290283,0.11411452293395996
driver,827,,2,-0.0582774393260479,0.27310484647750854
driver,828,,2,-0.24426358938217163,0.12249048799276352
driver,829,,2,-0.4711868464946747,0.2419285923242569
driver,830,,2,0.5295051336288452,0.09428244829177856
driver,831,,2,0.10406164079904556,0.1572692096233368
driver,832,,2,0.697552502155304,0.08804748952388763
driver,833,,2,-0.14332033693790436,0.24397887289524078
driver,834,,2,-0.2793690264225006,0.30320215225219727
driver,835,,2,-0.18787962198257446,0.21772849559783936
driver,836,,2,-0.3261788487434387,0.18158456683158875
driver,837,,2,-0.643367350101471,0.2345612645149231
driver,838,,2,0.05562461167573929,0.16852018237113953
driver,839,,2,0.22625446319580078,0.09988538175821304
driver,840,,2,-0.11655770242214203,0.08895577490329742
driver,841,,2,-0.04807674139738083,0.1173098012804985
driver,842,,2,0.32388943433761597,0.1030508279800415
driver,843,,2,-0.213934987783432,0.1942576915025711
driver,844,,2,-0.030012598261237144,0.11084619164466858
driver,845,,2,-0.35067227482795715,0.20090705156326294
driver,846,,2,0.4862027168273926,0.09971373528242111
driver,847,,2,-0.10077381134033203,0.10765761137008667
driver,848,,2,0.4752029776573181,0.12005067616701126
driver,849,,2,-0.19429846107959747,0.13156010210514069
driver,850,,2,-0.6645728349685669,0.30160999298095703
driver,851,,2,-0.06467314809560776,0.25726792216300964
driver,852,,2,-0.06578245759010315,0.11869881302118301
driver,853,,2,-0.2699367105960846,0.2552106976509094
driver,854,,2,0.03610191494226456,0.1777719259262085
driver,855,,2,-0.09778253734111786,0.12172175198793411
driver,856,,2,-0.35526517033576965,0.2286967784166336
driver,857,,2,0.5219709873199463,0.16274088621139526
driver,858,,2,-0.40996915102005005,0.18535278737545013
driver,859,,2,-0.02490374445915222,0.23260346055030823
driver,860,,2,0.05391973257064819,0.28748780488967896
driver,861,,2,-0.13386353850364685,0.26847124099731445
driver,862,,2,0.011162849143147469,0.3012412488460541
constructor,1,,2,0.212568998336792,0.08420521020889282
constructor,3,,2,0.02626805193722248,0.07300719618797302
constructor,4,,2,-0.10729832947254181,0.07981297373771667
constructor,5,,2,-0.20634642243385315,0.06454137712717056
constructor,6,,2,0.4210858643054962,0.06985365599393845
constructor,9,,2,0.7289309501647949,0.06044028699398041
constructor,10,,2,0.357949823141098,0.06485681235790253
constructor,15,,2,-0.22956512868404388,0.07066729664802551
constructor,131,,2,0.9651979207992554,0.06332714855670929
constructor,164,,2,-0.6204798221588135,0.1462894082069397
constructor,166,,2,-0.4690473675727844,0.1310606300830841
constructor,205,,2,-0.4169575870037079,0.12846896052360535
constructor,206,,2,-0.19010792672634125,0.12784554064273834
constructor,207,,2,-0.676769495010376,0.13429051637649536
constructor,208,,2,0.381205290555954,0.10217538475990295
constructor,209,,2,-0.3280327320098877,0.10436337441205978
constructor,210,,2,0.1513979434967041,0.09407536685466766
driver,1,,3,1.52430260181427,0.0911981612443924
driver,2,,3,-0.5574024319648743,0.2698316276073456
driver,3,,3,1.1242820024490356,0.1564904749393463
driver,4,,3,0.9926424026489258,0.09918392449617386
driver,5,,3,-0.3735124170780182,0.28542718291282654
driver,8,,3,0.3311951756477356,0.10050557553768158
driver,9,,3,-0.4995717406272888,0.1828356683254242
driver,10,,3,-0.6306663751602173,0.26470786333084106
driver,13,,3,0.048681557178497314,0.11817945539951324
driver,15,,3,-0.4811204969882965,0.3057587742805481
driver,16,,3,-0.6643765568733215,0.22854740917682648
driver,17,,3,0.4317406415939331,0.28145647048950195
driver,18,,3,0.7894209027290344,0.14161133766174316
driver,20,,3,1.3796786069869995,0.088129922747612
driver,22,,3,-0.2525522708892822,0.28317373991012573
driver,24,,3,-1.0536547899246216,0.29818010330200195
driver,30,,3,-0.15828242897987366,0.2847598195075989
driver,37,,3,-0.4516013264656067,0.2981613576412201
driver,39,,3,-0.8483015298843384,0.3220016360282898
driver,67,,3,-0.14222800731658936,0.2954544425010681
driver,153,,3,-0.30479156970977783,0.3197523355484009
driver,154,,3,-0.10459421575069427,0.09907320141792297
driver,155,,3,-0.06538849323987961,0.21988201141357422
driver,807,,3,0.44387689232826233,0.10200804471969604
driver,808,,3,-0.0845518559217453,0.29771196842193604
driver,811,,3,-0.24028795957565308,0.28520888090133667
driver,812,,3,-0.8094360828399658,0.32595953345298767
driver,813,,3,-0.1952405869960785,0.16761600971221924
